ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-06-09,395.6001156256285,-41.35470379171156,432.8464690018071,395.6001156256285,395.6001156256285,-199.88875723492666,-199.88875723492666,-199.88875723492666,-60.699253042382715,-60.699253042382715,-60.699253042382715,-139.18950419254395,-139.18950419254395,-139.18950419254395,0.0,0.0,0.0,195.71135839070186
2022-06-10,396.02508737631535,26.57640058589966,482.1502591532477,396.02508737631535,396.02508737631535,-144.5095037083627,-144.5095037083627,-144.5095037083627,-6.269982582473901,-6.269982582473901,-6.269982582473901,-138.2395211258888,-138.2395211258888,-138.2395211258888,0.0,0.0,0.0,251.51558366795265
2022-06-11,396.45005912700213,121.97610386920391,624.8415805782678,396.45005912700213,396.45005912700213,-17.716508451923634,-17.716508451923634,-17.716508451923634,119.44434641509616,119.44434641509616,119.44434641509616,-137.16085486701982,-137.16085486701982,-137.16085486701982,0.0,0.0,0.0,378.7335506750785
2022-06-12,396.87503087768897,103.41204460082231,599.3490710959377,396.87503087768897,396.87503087768897,-36.06287320220045,-36.06287320220045,-36.06287320220045,99.89851885997157,99.89851885997157,99.89851885997157,-135.96139206217202,-135.96139206217202,-135.96139206217202,0.0,0.0,0.0,360.8121576754885
2022-06-13,397.3000026283758,-31.2018470394214,455.0052345595579,397.3000026283758,397.3000026283758,-184.08867412717365,-184.08867412717365,-184.08867412717365,-49.44006637476429,-49.44006637476429,-49.44006637476429,-134.64860775240936,-134.64860775240936,-134.64860775240936,0.0,0.0,0.0,213.21132850120216
2022-06-14,397.7249743790627,-34.106491592852215,445.0286098865279,397.7249743790627,397.7249743790627,-192.9776547258154,-192.9776547258154,-192.9776547258154,-59.74853553897642,-59.74853553897642,-59.74853553897642,-133.22911918683903,-133.22911918683903,-133.22911918683903,0.0,0.0,0.0,204.7473196532473
2022-06-15,398.1499461297494,-19.129244878175417,459.9704867278978,398.1499461297494,398.1499461297494,-174.89329144576777,-174.89329144576777,-174.89329144576777,-43.18502773655827,-43.18502773655827,-43.18502773655827,-131.7082637092095,-131.7082637092095,-131.7082637092095,0.0,0.0,0.0,223.25665468398165
2022-06-16,398.57491788043626,-27.81684419894733,448.53564002825937,398.57491788043626,398.57491788043626,-190.78897012584952,-190.78897012584952,-190.78897012584952,-60.699253042402084,-60.699253042402084,-60.699253042402084,-130.08971708344745,-130.08971708344745,-130.08971708344745,0.0,0.0,0.0,207.78594775458674
2022-06-17,398.9998896311231,26.96355153545243,509.7468060038566,398.9998896311231,398.9998896311231,-134.64515039663863,-134.64515039663863,-134.64515039663863,-6.2699825824183115,-6.2699825824183115,-6.2699825824183115,-128.3751678142203,-128.3751678142203,-128.3751678142203,0.0,0.0,0.0,264.35473923448444
2022-06-18,399.42486138180993,153.50493961257965,622.9752045675343,399.42486138180993,399.42486138180993,-7.1197152271467905,-7.1197152271467905,-7.1197152271467905,119.44434641514471,119.44434641514471,119.44434641514471,-126.56406164229148,-126.56406164229148,-126.56406164229148,0.0,0.0,0.0,392.30514615466313
2022-06-19,399.8498331324967,114.53548284951974,601.1996433561509,399.8498331324967,399.8498331324967,-24.75490961511581,-24.75490961511581,-24.75490961511581,99.89851886039256,99.89851886039256,99.89851886039256,-124.65342847550836,-124.65342847550836,-124.65342847550836,0.0,0.0,0.0,375.0949235173809
2022-06-20,400.27480488318355,-17.714024492524604,480.87061186898916,400.27480488318355,400.27480488318355,-172.07786798221235,-172.07786798221235,-172.07786798221235,-49.44006637484056,-49.44006637484056,-49.44006637484056,-122.63780160737178,-122.63780160737178,-122.63780160737178,0.0,0.0,0.0,228.1969369009712
2022-06-21,400.6997766338704,-5.345736132573188,464.93908628922554,400.6997766338704,400.6997766338704,-180.25777178350208,-180.25777178350208,-180.25777178350208,-59.7485355389642,-59.7485355389642,-59.7485355389642,-120.5092362445379,-120.5092362445379,-120.5092362445379,0.0,0.0,0.0,220.4420048503683
2022-06-22,401.1247483845572,6.942657862762293,478.2801252809753,401.1247483845572,401.1247483845572,-161.4424589279448,-161.4424589279448,-161.4424589279448,-43.18502773650264,-43.18502773650264,-43.18502773650264,-118.25743119144217,-118.25743119144217,-118.25743119144217,0.0,0.0,0.0,239.6822894566124
2022-06-23,401.54972013524394,-1.2082095473831054,487.2484900883592,401.54972013524394,401.54972013524394,-176.5692071704854,-176.5692071704854,-176.5692071704854,-60.69925304237674,-60.69925304237674,-60.69925304237674,-115.86995412810867,-115.86995412810867,-115.86995412810867,0.0,0.0,0.0,224.98051296475853
2022-06-24,401.97469188593084,31.14245731766921,526.4385982570849,401.97469188593084,401.97469188593084,-119.60254995097131,-119.60254995097131,-119.60254995097131,-6.2699825823135455,-6.2699825823135455,-6.2699825823135455,-113.33256736865775,-113.33256736865775,-113.33256736865775,0.0,0.0,0.0,282.37214193495953
2022-06-25,402.3996636366177,154.75505412792097,642.0906469451605,402.3996636366177,402.3996636366177,8.814698990452735,8.814698990452735,8.814698990452735,119.44434641491492,119.44434641491492,119.44434641491492,-110.62964742446218,-110.62964742446218,-110.62964742446218,0.0,0.0,0.0,411.2143626270704
2022-06-26,402.8246353873045,146.7399222653246,635.3481745730345,402.8246353873045,402.8246353873045,-7.8461693729764646,-7.8461693729764646,-7.8461693729764646,99.89851886027756,99.89851886027756,99.89851886027756,-107.74468823325402,-107.74468823325402,-107.74468823325402,0.0,0.0,0.0,394.97846601432803
